operon_id	chromosome	TSS_start	TSS_end	score	strand	RNAP1_promoter	RNAP1_body	spt45_r1_promoter	spt45_r1_body	elf1_r1_promoter	elf1_r1_body	cpsf1_r1_promoter	cpsf1_r1_body	RNAP2_promoter	RNAP2_body	spt45_r2_promoter	spt45_r2_body	elf1_r2_promoter	elf1_r2_body	cpsf1_r2_promoter	cpsf1_r2_body	EI_RNAP1	EI_RNAP2	EI_spt45_r1	EI_spt45_r2	EI_elf1_r1	EI_elf1_r2	EI_RNAPmean	EI_Spt45mean	EI_Elf1mean	EI_RNAPsd	EI_Spt45sd	EI_Elf1sd	TFB1_peakStart	TFB1_foldR1	TFB1_foldR2	TFEb_peakStart	TFEb_foldR1	TFEb_foldR2	first.cistron	Synonym	Product	Raw.Counts.h2o2.Replicate.1	Raw.Counts.h2o2.Replicate.2	Normalized.Counts.h2o2.Replicate.1	Normalized.Counts.h2o2.Replicate.2	RPKM.h2o2	Expression.h2o2	Raw.Counts.expon.Replicate.1	Raw.Counts.expon.Replicate.2	Normalized.Counts.expon.Replicate.1	Normalized.Counts.expon.Replicate.2	RPKM.expon	Expression.expon	Raw.Counts.stat.Replicate.1	Raw.Counts.stat.Replicate.2	Raw.Counts.stat.Replicate.3	Normalized.Counts.stat.Replicate.1	Normalized.Counts.stat.Replicate.2	Normalized.Counts.stat.Replicate.3	RPKM.stat	Expression.stat	pValue.h2o2.vs.expon	qValue.h2o2.vs.expon	pValue.h2o2.vs.stat	qValue.h2o2.vs.stat	pValue.expon.vs.stat	qValue.expon.vs.stat
ID_1586	gi|15896971|ref|NC_002754.1|	2139053	2139054	.	+	6.58646666666667	1.267516	3.53028666666667	1.373024	1.20566666666667	1.451068	1.26057333333333	1.18778	5.59422666666667	1.197284	3.43157333333333	1.287304	1.51048666666667	1.25926	1.67938	1.134998	-2.37750077524542	-2.22417330482021	-1.36242849457829	-1.41451739589207	0.267284031342385	-0.262437261466651	-2.30083704003281	-1.38847294523518	0.00242338493786687	0.108418894079844	0.036832415343531	0.374569518284175	2139027	6.24281	6.20551	2139040	4.01003	4.47308	SSO2343	SSO2343	5'-methylthioadenosine phosphorylase II	4854	3472	134746	137332	130	167	5594	4522	123350	135457	172	159	1736	1850	1836	107505	88829	123870	53	131	0.0413960329976779	0.17221844406959	0.00276212977303703	0.00761604072937491	0.208887194731919	0.401151040839274
ID_1632	gi|15896971|ref|NC_002754.1|	2200123	2200124	.	-	7.74084666666667	1.531504	4.72290666666667	2.396272	2.56138	2.685592	1.44472666666667	1.062496	6.70564666666667	1.450832	4.39858	2.121268	3.16348666666667	2.756868	2.4502	1.141424	-2.33754223693549	-2.20849599547611	-0.978883348226236	-1.0521109497721	0.0683188410884929	-0.198485323097841	-2.2730191162058	-1.01549714899917	-0.0650832410046738	0.0912494724225628	0.0517797336231094	0.188659033744965	2200117	6.51477	5.96814	2200101	3.17566	2.9251	SSO2420	SSO2420	AAA family ATPase	4745	5764	131727	228009	73	98	5343	3452	117816	103411	66	60	24977	29812	21897	1546105	1431387	1477336	338	814	0.000194360526140534	0.00169006792702649	3.45323783574317e-19	1.66407575583104e-18	0	0
ID_1642	gi|15896971|ref|NC_002754.1|	2211248	2211249	.	-	8.53179333333333	3.424352	6.01634	3.905868	3.64921333333333	3.79312	2.06005333333333	1.252576	7.55764	2.786172	5.04021333333333	3.706248	3.62528666666667	4.432312	3.30596	1.924932	-1.31701801096505	-1.43965147579263	-0.623242906273401	-0.443525377751232	0.0557995203128009	0.289964359772852	-1.37833474337884	-0.533384142012316	0.172881940042826	0.0867149545799828	0.127079483116112	0.165579545897661	2211232	4.29106	3.46964	2211236	3.37236	3.45009	SSO2434	SSO2434	Carbon monoxide dehydrogenase, medium chain.	27065	21573	751291	853245	738	958	70025	37627	1543940	1126914	1783	1595	5945	7566	5658	368009	363271	381781	184	443	0.54654259675598	1	0.00130027263514526	0.00367642934896204	1.75238037036757e-09	4.54218159280121e-09
ID_1776	gi|15896971|ref|NC_002754.1|	2386104	2386105	.	-	10.9548933333333	2.054836	7.12316666666667	3.432412	4.09074666666667	3.386408	2.39276	1.2020064	9.26731333333333	2.011256	6.26303333333333	2.939564	5.3532	4.086528	4.43763333333333	1.346472	-2.41448027738524	-2.20405442606402	-1.05329601351444	-1.09125936882216	-0.272608394244439	-0.389525934365342	-2.30926735172463	-1.0722776911683	-0.33106716430489	0.148793546406187	0.0268441459746819	0.0826731854591406	2386096	7.35682	7.02334	2386101	6.45046	4.59684	SSO2619	SSO2619	Dipeptide ABC transporter, periplasmic dipeptide	64035	83003	1777544	3282851	855	1160	232689	95359	5130381	2855898	2085	1830	14087	15848	11052	871994	760941	745694	151	363	0.385136426889365	1	7.69549896602832e-09	2.82168295421038e-08	1.29250476520044e-23	4.42636670414628e-23
ID_1877	gi|15896971|ref|NC_002754.1|	2524287	2524288	.	+	6.24274666666667	0.7430896	3.64875333333333	1.22258	2.45855333333333	1.68548	1.69198	0.9817036	4.91076	0.870566	2.68484	0.841414	1.72818666666667	1.305314	2.30864666666667	0.9133764	-3.07057283865249	-2.49592073466169	-1.57747475212801	-1.67394838706607	-0.544650143520279	-0.404862159510581	-2.78324678665709	-1.62571156959704	-0.47475615151543	0.406340399555014	0.0682171614704159	0.0988450314216537	2524283	5.94385	4.71053	2524281	4.76164	3.36755	SSO2766	SSO2766	hypothetical protein	3077	2116	85437	83700	48	62	5180	3813	114218	114215	91	84	652	775	569	40390	37211	38437	11	28	0.561557839136249	1	2.15879621366385e-10	1	9.11277201194944e-18	2.86546053264632e-17
ID_1880	gi|15896971|ref|NC_002754.1|	2528876	2528877	.	+	6.79404666666667	1.394468	4.82312666666667	1.864088	2.97114	2.591208	1.88949333333333	1.301348	6.47028	1.18342	4.04096	1.58132	3.09006	1.953292	2.596	1.519008	-2.28455629973451	-2.45086596369274	-1.37149873071644	-1.3535687261411	-0.197391759132524	-0.661727215768178	-2.36771113171362	-1.36253372842877	-0.429559487450351	0.117598691161726	0.0126784278219288	0.328334750132423	2528893	4.60421	4.27749	2528887	6.165	5.32065	SSO2772	SSO2772	hypothetical protein	9053	3126	251310	123656	247	299	5910	5465	130314	163698	251	234	1082	1333	1252	66989	64007	84494	47	114	0.00480659592003556	0.0276068876366618	1.65147997305561e-15	7.36541139845574e-15	2.08135556943714e-07	5.06587950559641e-07
ID_2049	gi|15896971|ref|NC_002754.1|	2754393	2754394	.	+	14.9416533333333	1.763348	8.47077333333333	1.731424	0.891978	0.6318232	0.882689333333333	0.595692	12.0799	1.554116	6.52466666666667	1.5471	2.69732666666667	1.639668	5.11894666666667	2.205816	-3.08295066855698	-2.95844241541302	-2.29053462286606	-2.07633774753292	-0.497487214973869	-0.718126525938093	-3.020696541985	-2.18343618519949	-0.607806870455981	0.0880406301117848	0.151460063057029	0.15601555297913	2754362	15.08044	13.76474	2754368	4.03527	3.42986	SSO3010	SSO3010	hypothetical protein	1670	1050	46376	41548	30	38	1174	1129	25903	33826	28	26	150	219	221	9293	10550	14959	4	10	0.000112388706220055	1	6.50914253125796e-45	1	6.15717818621824e-16	1
ID_2098	gi|15896971|ref|NC_002754.1|	2829386	2829387	.	-	15.0188466666667	4.357176	13.16798	7.204832	8.33895333333333	5.975756	5.1035	1.393992	10.733	3.482644	9.27406666666667	5.712072	7.91548666666667	6.745812	6.87335333333333	1.907808	-1.78530873456731	-1.62379847115302	-0.869997354059944	-0.699187933084986	-0.480745072951281	-0.230685941848099	-1.70455360286017	-0.784592643572465	-0.35571550739969	0.114205002491469	0.120780499861941	0.176818507300676	2829371	6.60017	5.30226	2829366	5.33502	3.88587	SSO3073	SSO3073	hypothetical protein	9784	16961	271610	670836	445	618	2480	2290	54700	68609	86	80	3065	4517	2494	189733	216901	168303	106	251	4.63255937440256e-148	1.60235081472391e-145	3.79457862812987e-09	1.41298125231678e-08	3.89670655426628e-17	1.20821190273216e-16
ID_21	gi|15896971|ref|NC_002754.1|	23841	23842	.	-	4.10649333333333	0.9127376	2.42729333333333	1.068658	1.27774066666667	1.2048948	1.43427333333333	1.0866188	3.50586	0.8813316	1.92808	0.9834032	1.38471066666667	1.132362	1.90104	1.13172	-2.16963488677422	-1.99201154715528	-1.18354824094518	-0.971309958373458	-0.0846878636346756	-0.290249317718801	-2.08082321696475	-1.07742909965932	-0.187468590676738	0.125598667941553	0.15007512883385	0.145353898133452	23842	2.83816	2.23543	23836	3.83607	3.57613	SSO0024	SSO0024	hypothetical protein	2057	559	57113	22116	51	61	1856	1733	40930	51925	76	71	32	41	54	2018	2002	3703	1	3	0.264703316254533	0.761572480129723	0	1	0	0
ID_384	gi|15896971|ref|NC_002754.1|	467477	467478	.	-	10.94564	0.9924892	5.76266	0.9758948	2.47692	1.218296	2.4283	1.366028	8.88484666666667	1.0134016	4.80076	1.0293724	2.88778666666667	0.9244952	4.10327333333333	1.528028	-3.46316109892752	-3.13214086689608	-2.56193736154731	-2.22149780848532	-1.0236825765771	-1.64322643376173	-3.2976509829118	-2.39171758501631	-1.33345450516942	0.234066650779377	0.240727116554251	0.438083662657719	467473	8.91995	7.85193	467473	8.8959	7.19821	SSO0539	SSO0539	hypothetical protein	412	189	11454	7483	18	23	90	113	1986	3408	6	6	71	154	56	4410	7394	3783	5	12	5.76389282712449e-32	1	8.24798810621285e-07	1	2.87057509056414e-06	1
ID_408	gi|15896971|ref|NC_002754.1|	507259	507260	.	-	6.46453333333333	1.2427068	3.93715333333333	1.802512	1.89389333333333	2.179132	1.71539333333333	0.9983772	7.16278666666667	1.445028	4.34043333333333	2.22376	2.16694666666667	2.77598	2.68499333333333	0.908748	-2.37906027542778	-2.30942352629473	-1.12714403561674	-0.964837990225589	0.20239851120959	0.357333527858298	-2.34424190086126	-1.04599101292116	0.279866019533944	0.0492406175317675	0.114767705323652	0.109555600915552	507259	4.96841	4.3987	507266	4.25676	3.80748	SSO0576	SSO0576	ketol-acid reductoisomerase	6223	3150	172761	124598	118	147	4855	3526	107053	105610	115	105	720	847	688	44616	40688	46444	18	43	0.00216862938172534	0.0141529208916373	2.49708758457157e-27	1.37582896473828e-26	2.58484841295024e-11	7.03377020062422e-11
ID_46	gi|15896971|ref|NC_002754.1|	47784	47785	.	+	7.245	2.48318	4.14756666666667	1.959272	2.32808666666667	1.943092	1.71576	1.267232	5.87651333333333	2.198096	3.17716	1.885264	2.34171333333333	1.962836	2.04537333333333	1.642588	-1.54479684683566	-1.41870602953508	-1.0819474741472	-0.752971182008536	-0.260790555688141	-0.254624838588325	-1.48175143818537	-0.917459328077866	-0.257707697138233	0.0891596719585947	0.232621367020853	0.00435982037215736	47788	5.08633	4.31871	47794	3.62852	3.33766	SSO0055	SSO0055	hypothetical protein	2288	1194	63531	47262	60	75	2032	1608	44811	48177	68	63	1002	1534	1216	62078	73680	82044	41	99	0.00849689189164197	0.0435763170653731	0.350077887126927	0.763159987833419	0.0123169317310619	0.0255277020497975
ID_530	gi|15896971|ref|NC_002754.1|	681299	681300	.	-	16.6656066666667	1.867768	10.0854533333333	2.48276	4.42764	2.554264	5.38641333333333	1.402392	14.5106933333333	1.525052	7.78671333333333	2.273328	5.99950666666667	3.483908	9.63324666666667	1.894408	-3.15748666521016	-3.25018611376874	-2.02225922051113	-1.77620866074448	-0.793630280294224	-0.78413734724293	-3.20383638948945	-1.8992339406278	-0.788883813768577	0.0655484086880265	0.173984019325748	0.0067125173339197	681284	10.95098	9.56728	681290	8.47164	6.38524	SSO0796	SSO0796	hypothetical protein	8748	6268	242847	247909	269	346	13592	10282	299693	307937	467	429	5032	6753	5304	311488	324260	357879	194	467	0.318888570348847	0.876054162229652	0.855205319581402	1	0.324725879500038	0.612649492656738
ID_543	gi|15896971|ref|NC_002754.1|	699057	699058	.	+	13.8914066666667	2.596756	10.5406466666667	3.724004	5.07676666666667	2.913692	4.78886666666667	1.637456	12.5320533333333	2.505296	9.37127333333333	3.254436	6.70872666666667	4.16344	9.61611333333333	2.313432	-2.4194103314082	-2.322569841983	-1.50103685112915	-1.52583754593746	-0.801061572538096	-0.688262932029886	-2.3709900866956	-1.5134371985333	-0.744662252283991	0.0684765667659867	0.0175367394770899	0.0797606836119787	699035	7.81437	8.60477	699046	7.83423	6.52943	SSO0814	SSO0814	hypothetical protein	4531	3194	125785	126331	126	162	9547	7479	210498	223990	303	279	2010	2954	2029	124425	141831	136914	72	172	0.791573399921952	1	0.0965334281122362	0.232771930064594	0.00435557637064177	0.00914906156667196
ID_553	gi|15896971|ref|NC_002754.1|	710061	710062	.	+	16.2248466666667	1.2632132	8.14955333333333	1.343352	2.81863333333333	1.531232	3.58724	1.1918552	13.77952	1.1865788	7.32711333333333	1.366188	3.19537333333333	1.60328	6.20302	1.861776	-3.6830347870567	-3.53764581628386	-2.60088360395982	-2.42308890561383	-0.880302929710815	-0.994958096528083	-3.61034030167028	-2.51198625478682	-0.937630513119449	0.102805527143212	0.125719836859468	0.0810734459545655	710079	14.22771	13.37214	710068	6.90407	5.31711	SSO0829	SSO0829	hypothetical protein	2517	1883	69880	74483	61	79	3265	2637	71994	78986	90	83	4957	6902	4727	306835	331420	318959	147	352	0.102910831486748	0.364876330772491	1.28364887814595e-07	4.48484731500375e-07	2.21785926477017e-34	8.36872229239943e-34
ID_561	gi|15896971|ref|NC_002754.1|	722532	722533	.	+	10.63698	1.038704	5.91846666666667	1.0824308	2.18449333333333	1.2321028	2.83403333333333	1.444784	9.21514	1.0277564	4.92115333333333	1.0119068	2.40161333333333	1.185124	4.05782666666667	1.722776	-3.35623211357117	-3.16450772819037	-2.45094866030001	-2.28192004955797	-0.826176071219085	-1.01896587489921	-3.26036992088077	-2.36643435492899	-0.922570973059148	0.135569613021584	0.119521276870241	0.136322977525841	722522	9.13224	8.19337	722524	5.311	4.49115	SSO0842	SSO0842	Transposase ISC1476	3238	3332	89893	131783	60	80	5479	3852	120804	115373	93	85	3106	3260	2434	192280	156556	164258	51	123	0.121275222791514	0.419011951775787	0.835120449468661	1	0.0535191470071561	0.106593157155008
ID_565	gi|15896971|ref|NC_002754.1|	726438	726439	.	-	10.97024	1.63986	8.37792666666667	2.70498	3.54121333333333	2.303692	4.77852666666667	1.325356	9.4603	1.657696	6.90305333333333	2.48806	4.27028666666667	3.052756	8.73964666666667	1.68322	-2.74195053065437	-2.51270647478306	-1.63097532898285	-1.47221335392979	-0.620295915018067	-0.484220639253877	-2.62732850271872	-1.55159434145632	-0.552258277135972	0.16210002645331	0.112261669154591	0.0962197502446877	726431	4.74131	4.15477	726438	5.92137	4.3241	SSO6663	SSO6663	hypothetical protein	145	305	4033	12101	35	50	506	277	11168	8319	68	61	46	82	64	2851	3980	4348	9	23	0.118410284082128	0.411396444584445	3.79634071473241e-08	1	3.2250802666444e-09	8.31787478878543e-09
ID_591	gi|15896971|ref|NC_002754.1|	751956	751957	.	+	24.9557333333333	2.615008	22.1581333333333	3.65708	8.81443333333333	2.566652	5.0887	1.2269624	22.2726	2.373884	18.2115533333333	2.90484	12.9770733333333	4.08666	12.64212	1.948704	-3.25448403340599	-3.22994863705727	-2.59907225797672	-2.64832337397792	-1.77998012274039	-1.66697093005856	-3.24221633523163	-2.62369781597732	-1.72347552639947	0.0173491451372832	0.0348257981054511	0.0799095664817394	751978	7.83176	7.0785	751984	3.52694	3.69911	SSO0883	SSO0883	phosphoenolpyruvate synthase	8444	10844	234400	428896	102	138	12372	6880	272788	206070	111	99	10621	15613	8019	657445	749628	541066	114	270	0.00631268790310518	0.0345975307083916	0.753767789709845	1	9.99957616248526e-09	2.54527232982965e-08
ID_687	gi|15896971|ref|NC_002754.1|	905677	905678	.	+	6.12007333333333	2.055296	4.20502	1.686936	2.79742666666667	1.716992	1.98929333333333	1.0422148	5.41239333333333	1.664652	3.56188666666667	1.570116	2.51963333333333	1.843384	2.56688	1.2602916	-1.57420275681819	-1.70104607817443	-1.31770742144647	-1.18177046379576	-0.704216994678624	-0.450857168765854	-1.63762441749631	-1.24973894262112	-0.577537081722239	0.089691772679222	0.0961219445686839	0.179152450983163	905673	4.68878	4.11734	905683	4.01167	3.63652	SSO1047	SSO1047	Proliferating cell nuclear antigen homolog	9538	3848	264787	152224	230	281	13195	10515	290945	314918	443	408	1958	2495	1999	121199	119805	134929	70	169	0.667172975887864	1	5.35933874609459e-05	0.000165512118220163	8.42399011535652e-09	2.15126179073871e-08
ID_688	gi|15896971|ref|NC_002754.1|	907817	907818	.	+	8.12856666666667	2.821944	5.59000666666667	4.336492	3.29068666666667	4.557544	1.83964666666667	1.1516	6.63303333333333	2.887852	4.69119333333333	3.757608	3.46384	5.22628	2.61437333333333	1.582024	-1.5263116215052	-1.19967196873998	-0.366321555592374	-0.320140388138729	0.469867922429601	0.593412128339653	-1.36299179512259	-0.343230971865551	0.531640025384627	0.230969113474702	0.0326550166695845	0.0873589457753052	907787	4.83782	3.22923	907819	4.10958	3.69877	SSO7111	SSO7111	50S ribosomal protein L44e	15155	5155	420700	203910	898	1084	15832	12708	349085	380606	1373	1266	2651	3812	2102	164108	183046	141815	239	565	0.217390580068307	0.649459573658963	7.81289448363598e-06	2.52036689404754e-05	4.83462053752331e-07	1.16849174948059e-06
ID_710	gi|15896971|ref|NC_002754.1|	935655	935656	.	-	4.40382666666667	0.7784992	2.43459333333333	0.8931924	1.042996	1.191936	1.36118	0.9785128	3.87048	0.7409264	2.04003333333333	0.874226	1.00626333333333	1.0519024	1.63272	0.8370976	-2.49999022408574	-2.38511034969225	-1.44663792856222	-1.22251453497169	0.192573148603928	0.0639929518719401	-2.442550286889	-1.33457623176695	0.128283050237934	0.0812323382054955	0.158479171430401	0.090919929035489	935657	3.88941	2.89682	935650	4.06479	2.72434	SSO1076	SSO1076	hypothetical protein	4551	2268	126339	89729	151	188	1476	1458	32556	43681	71	66	1094	1666	1229	67753	80009	82950	56	134	5.20423471101654e-20	3.1155351260374e-18	0.000234801657474814	0.0006994617796355	4.04608197734761e-07	9.80954298713638e-07
