as.character(peaks$V1)	start	end	peak	peak_rep1	peak_rep2	fold_rep1	fold_rep2
gi|15896971|ref|NC_002754.1|	891169	891170	TFEb.expon.peak533	TFEb.expon_r1_peak_615	TFEb.expon_r2_peak_612	4.19973	3.89004
gi|15896971|ref|NC_002754.1|	892448	892449	TFEb.expon.peak534	TFEb.expon_r1_peak_616	TFEb.expon_r2_peak_613	5.13534	5.50609
gi|15896971|ref|NC_002754.1|	893582	893583	TFEb.expon.peak535	TFEb.expon_r1_peak_618	TFEb.expon_r2_peak_615	2.10708	2.20904
gi|15896971|ref|NC_002754.1|	894306	894307	TFEb.expon.peak536	TFEb.expon_r1_peak_619	TFEb.expon_r2_peak_616	3.44035	3.52615
gi|15896971|ref|NC_002754.1|	896247	896248	TFEb.expon.peak537	TFEb.expon_r1_peak_621	TFEb.expon_r2_peak_618	4.97724	4.90276
gi|15896971|ref|NC_002754.1|	898366	898367	TFEb.expon.peak538	TFEb.expon_r1_peak_622a	TFEb.expon_r2_peak_619a	8.70476	8.59931
gi|15896971|ref|NC_002754.1|	898750	898751	TFEb.expon.peak539	TFEb.expon_r1_peak_622b	TFEb.expon_r2_peak_619c	10.21389	12.10866
gi|15896971|ref|NC_002754.1|	901158	901159	TFEb.expon.peak540	TFEb.expon_r1_peak_623	TFEb.expon_r2_peak_620	3.94668	3.78401
gi|15896971|ref|NC_002754.1|	904872	904873	TFEb.expon.peak541	TFEb.expon_r1_peak_624b	TFEb.expon_r2_peak_621	6.67361	5.94425
gi|15896971|ref|NC_002754.1|	905655	905656	TFEb.expon.peak542	TFEb.expon_r1_peak_625	TFEb.expon_r2_peak_622	2.91967	2.87832
gi|15896971|ref|NC_002754.1|	906177	906178	TFEb.expon.peak543	TFEb.expon_r1_peak_626	TFEb.expon_r2_peak_623	4.6235	5.56249
gi|15896971|ref|NC_002754.1|	907817	907818	TFEb.expon.peak544	TFEb.expon_r1_peak_628	TFEb.expon_r2_peak_624	5.55057	5.20958
gi|15896971|ref|NC_002754.1|	908474	908475	TFEb.expon.peak545	TFEb.expon_r1_peak_629	TFEb.expon_r2_peak_625	4.01156	3.75861
gi|15896971|ref|NC_002754.1|	911550	911551	TFEb.expon.peak546	TFEb.expon_r1_peak_631	TFEb.expon_r2_peak_627	2.62243	2.62967
gi|15896971|ref|NC_002754.1|	912248	912249	TFEb.expon.peak547	TFEb.expon_r1_peak_632b	TFEb.expon_r2_peak_628b	4.00857	4.34719
gi|15896971|ref|NC_002754.1|	913769	913770	TFEb.expon.peak548	TFEb.expon_r1_peak_634	TFEb.expon_r2_peak_630	8.14555	7.61451
gi|15896971|ref|NC_002754.1|	914638	914639	TFEb.expon.peak549	TFEb.expon_r1_peak_635	TFEb.expon_r2_peak_631	14.5309	15.22045
gi|15896971|ref|NC_002754.1|	916249	916250	TFEb.expon.peak550	TFEb.expon_r1_peak_636a	TFEb.expon_r2_peak_632a	3.16842	3.44158
gi|15896971|ref|NC_002754.1|	916463	916464	TFEb.expon.peak551	TFEb.expon_r1_peak_636b	TFEb.expon_r2_peak_632b	2.81692	2.80356
gi|15896971|ref|NC_002754.1|	916772	916773	TFEb.expon.peak552	TFEb.expon_r1_peak_636c	TFEb.expon_r2_peak_632c	3.06412	3.04419
gi|15896971|ref|NC_002754.1|	917946	917947	TFEb.expon.peak553	TFEb.expon_r1_peak_637	TFEb.expon_r2_peak_633b	4.26298	4.51005
gi|15896971|ref|NC_002754.1|	921102	921103	TFEb.expon.peak554	TFEb.expon_r1_peak_638	TFEb.expon_r2_peak_635	3.22009	4.43191
gi|15896971|ref|NC_002754.1|	925245	925246	TFEb.expon.peak555	TFEb.expon_r1_peak_641	TFEb.expon_r2_peak_638	2.5	2.89306
gi|15896971|ref|NC_002754.1|	926509	926510	TFEb.expon.peak556	TFEb.expon_r1_peak_643a	TFEb.expon_r2_peak_640a	2.93966	2.99813
gi|15896971|ref|NC_002754.1|	932624	932625	TFEb.expon.peak557	TFEb.expon_r1_peak_644	TFEb.expon_r2_peak_641	4.25795	4.32718
gi|15896971|ref|NC_002754.1|	933795	933796	TFEb.expon.peak558	TFEb.expon_r1_peak_645	TFEb.expon_r2_peak_642b	1.94041	2.13859
gi|15896971|ref|NC_002754.1|	934913	934914	TFEb.expon.peak559	TFEb.expon_r1_peak_646	TFEb.expon_r2_peak_643	4.6366	5.11344
gi|15896971|ref|NC_002754.1|	937808	937809	TFEb.expon.peak560	TFEb.expon_r1_peak_648	TFEb.expon_r2_peak_645	3.69391	5.15039
gi|15896971|ref|NC_002754.1|	942227	942228	TFEb.expon.peak561	TFEb.expon_r1_peak_650	TFEb.expon_r2_peak_647	2.94638	3.06332
gi|15896971|ref|NC_002754.1|	944345	944346	TFEb.expon.peak562	TFEb.expon_r1_peak_651a	TFEb.expon_r2_peak_648a	4.24936	4.87126
gi|15896971|ref|NC_002754.1|	944617	944618	TFEb.expon.peak563	TFEb.expon_r1_peak_651b	TFEb.expon_r2_peak_648b	3.73818	3.62545
gi|15896971|ref|NC_002754.1|	946843	946844	TFEb.expon.peak564	TFEb.expon_r1_peak_652	TFEb.expon_r2_peak_649	3.28405	3.29995
gi|15896971|ref|NC_002754.1|	947743	947744	TFEb.expon.peak565	TFEb.expon_r1_peak_653b	TFEb.expon_r2_peak_650b	2.19082	2.11352
gi|15896971|ref|NC_002754.1|	948697	948698	TFEb.expon.peak566	TFEb.expon_r1_peak_654	TFEb.expon_r2_peak_651	3.41542	3.56217
gi|15896971|ref|NC_002754.1|	949098	949099	TFEb.expon.peak567	TFEb.expon_r1_peak_655	TFEb.expon_r2_peak_652	3.07046	3.72301
gi|15896971|ref|NC_002754.1|	951912	951913	TFEb.expon.peak568	TFEb.expon_r1_peak_656a	TFEb.expon_r2_peak_653a	2.43931	2.79974
gi|15896971|ref|NC_002754.1|	953580	953581	TFEb.expon.peak569	TFEb.expon_r1_peak_658	TFEb.expon_r2_peak_655	4.58863	4.93607
gi|15896971|ref|NC_002754.1|	954030	954031	TFEb.expon.peak570	TFEb.expon_r1_peak_659	TFEb.expon_r2_peak_656	3.0519	2.78637
gi|15896971|ref|NC_002754.1|	954468	954469	TFEb.expon.peak571	TFEb.expon_r1_peak_660	TFEb.expon_r2_peak_657	5.31604	5.03916
gi|15896971|ref|NC_002754.1|	958474	958475	TFEb.expon.peak572	TFEb.expon_r1_peak_662	TFEb.expon_r2_peak_659	6.36395	6.19914
gi|15896971|ref|NC_002754.1|	959056	959057	TFEb.expon.peak573	TFEb.expon_r1_peak_663	TFEb.expon_r2_peak_660	2.78178	2.71779
gi|15896971|ref|NC_002754.1|	961556	961557	TFEb.expon.peak574	TFEb.expon_r1_peak_665	TFEb.expon_r2_peak_662	2.61821	2.54786
gi|15896971|ref|NC_002754.1|	965707	965708	TFEb.expon.peak575	TFEb.expon_r1_peak_666	TFEb.expon_r2_peak_663	3.23594	3.26057
gi|15896971|ref|NC_002754.1|	967285	967286	TFEb.expon.peak576	TFEb.expon_r1_peak_667	TFEb.expon_r2_peak_664	3.77236	4.25453
gi|15896971|ref|NC_002754.1|	973411	973412	TFEb.expon.peak577	TFEb.expon_r1_peak_669	TFEb.expon_r2_peak_666	3.05352	3.35991
gi|15896971|ref|NC_002754.1|	976132	976133	TFEb.expon.peak578	TFEb.expon_r1_peak_670	TFEb.expon_r2_peak_668	1.93473	2.00965
gi|15896971|ref|NC_002754.1|	982987	982988	TFEb.expon.peak579	TFEb.expon_r1_peak_672	TFEb.expon_r2_peak_669	3.21445	3.29014
gi|15896971|ref|NC_002754.1|	984260	984261	TFEb.expon.peak580	TFEb.expon_r1_peak_673	TFEb.expon_r2_peak_670	2.83385	3.11046
gi|15896971|ref|NC_002754.1|	988931	988932	TFEb.expon.peak581	TFEb.expon_r1_peak_674	TFEb.expon_r2_peak_671	3.32553	3.56471
gi|15896971|ref|NC_002754.1|	989927	989928	TFEb.expon.peak582	TFEb.expon_r1_peak_675	TFEb.expon_r2_peak_672	2.82287	2.51939
gi|15896971|ref|NC_002754.1|	990532	990533	TFEb.expon.peak583	TFEb.expon_r1_peak_676a	TFEb.expon_r2_peak_673a	5.72185	5.25301
gi|15896971|ref|NC_002754.1|	990757	990758	TFEb.expon.peak584	TFEb.expon_r1_peak_676b	TFEb.expon_r2_peak_673b	4.99737	5.25631
gi|15896971|ref|NC_002754.1|	991949	991950	TFEb.expon.peak585	TFEb.expon_r1_peak_677	TFEb.expon_r2_peak_674b	3.15589	3.01262
gi|15896971|ref|NC_002754.1|	997262	997263	TFEb.expon.peak586	TFEb.expon_r1_peak_678	TFEb.expon_r2_peak_675	3.58749	3.95017
gi|15896971|ref|NC_002754.1|	998657	998658	TFEb.expon.peak587	TFEb.expon_r1_peak_679	TFEb.expon_r2_peak_676	2.29612	2.60605
gi|15896971|ref|NC_002754.1|	1000191	1000192	TFEb.expon.peak588	TFEb.expon_r1_peak_682	TFEb.expon_r2_peak_678	3.08441	3.70322
gi|15896971|ref|NC_002754.1|	1001514	1001515	TFEb.expon.peak589	TFEb.expon_r1_peak_683	TFEb.expon_r2_peak_679	2.90034	3.09369
gi|15896971|ref|NC_002754.1|	1010476	1010477	TFEb.expon.peak590	TFEb.expon_r1_peak_684	TFEb.expon_r2_peak_680	2.54151	2.69747
gi|15896971|ref|NC_002754.1|	1016017	1016018	TFEb.expon.peak591	TFEb.expon_r1_peak_687	TFEb.expon_r2_peak_684	2.60849	3.17563
gi|15896971|ref|NC_002754.1|	1016656	1016657	TFEb.expon.peak592	TFEb.expon_r1_peak_688	TFEb.expon_r2_peak_685	5.1223	4.14433
gi|15896971|ref|NC_002754.1|	1019776	1019777	TFEb.expon.peak593	TFEb.expon_r1_peak_689	TFEb.expon_r2_peak_687	3.12259	3.84997
gi|15896971|ref|NC_002754.1|	1021953	1021954	TFEb.expon.peak594	TFEb.expon_r1_peak_690	TFEb.expon_r2_peak_688	7.82755	7.86385
gi|15896971|ref|NC_002754.1|	1023481	1023482	TFEb.expon.peak595	TFEb.expon_r1_peak_691	TFEb.expon_r2_peak_689	4.12716	4.44545
gi|15896971|ref|NC_002754.1|	1027323	1027324	TFEb.expon.peak596	TFEb.expon_r1_peak_692	TFEb.expon_r2_peak_690	3.46484	4.35929
gi|15896971|ref|NC_002754.1|	1028340	1028341	TFEb.expon.peak597	TFEb.expon_r1_peak_694	TFEb.expon_r2_peak_692	3.39159	3.46057
gi|15896971|ref|NC_002754.1|	1029926	1029927	TFEb.expon.peak598	TFEb.expon_r1_peak_696	TFEb.expon_r2_peak_694	10.2854	9.486
gi|15896971|ref|NC_002754.1|	1033767	1033768	TFEb.expon.peak599	TFEb.expon_r1_peak_697	TFEb.expon_r2_peak_695	8.7106	8.75215
gi|15896971|ref|NC_002754.1|	1037100	1037101	TFEb.expon.peak600	TFEb.expon_r1_peak_698	TFEb.expon_r2_peak_696	2.66689	2.97551
gi|15896971|ref|NC_002754.1|	1039336	1039337	TFEb.expon.peak601	TFEb.expon_r1_peak_702	TFEb.expon_r2_peak_699	4.1418	4.66006
gi|15896971|ref|NC_002754.1|	1042190	1042191	TFEb.expon.peak602	TFEb.expon_r1_peak_703	TFEb.expon_r2_peak_700	3.45394	3.49505
gi|15896971|ref|NC_002754.1|	1043786	1043787	TFEb.expon.peak603	TFEb.expon_r1_peak_704	TFEb.expon_r2_peak_701	5.32726	5.18125
gi|15896971|ref|NC_002754.1|	1050780	1050781	TFEb.expon.peak604	TFEb.expon_r1_peak_705	TFEb.expon_r2_peak_702	3.80825	4.01057
gi|15896971|ref|NC_002754.1|	1051951	1051952	TFEb.expon.peak605	TFEb.expon_r1_peak_706	TFEb.expon_r2_peak_703a	8.5953	8.92156
gi|15896971|ref|NC_002754.1|	1052648	1052649	TFEb.expon.peak606	TFEb.expon_r1_peak_707	TFEb.expon_r2_peak_704	2.07878	2.16892
gi|15896971|ref|NC_002754.1|	1058912	1058913	TFEb.expon.peak607	TFEb.expon_r1_peak_710	TFEb.expon_r2_peak_707	3.1434	3.06751
gi|15896971|ref|NC_002754.1|	1059229	1059230	TFEb.expon.peak608	TFEb.expon_r1_peak_711	TFEb.expon_r2_peak_708	2.51573	2.60316
gi|15896971|ref|NC_002754.1|	1059645	1059646	TFEb.expon.peak609	TFEb.expon_r1_peak_712	TFEb.expon_r2_peak_709	2.66429	3.30007
gi|15896971|ref|NC_002754.1|	1065702	1065703	TFEb.expon.peak610	TFEb.expon_r1_peak_713	TFEb.expon_r2_peak_710	7.54185	9.95989
gi|15896971|ref|NC_002754.1|	1073548	1073549	TFEb.expon.peak611	TFEb.expon_r1_peak_714	TFEb.expon_r2_peak_711	3.14831	3.3853
gi|15896971|ref|NC_002754.1|	1077226	1077227	TFEb.expon.peak612	TFEb.expon_r1_peak_716	TFEb.expon_r2_peak_712	4.42228	4.61486
gi|15896971|ref|NC_002754.1|	1077745	1077746	TFEb.expon.peak613	TFEb.expon_r1_peak_717a	TFEb.expon_r2_peak_713b	6.95925	7.56686
gi|15896971|ref|NC_002754.1|	1077955	1077956	TFEb.expon.peak614	TFEb.expon_r1_peak_717b	TFEb.expon_r2_peak_713c	4.4265	5.00237
gi|15896971|ref|NC_002754.1|	1081743	1081744	TFEb.expon.peak615	TFEb.expon_r1_peak_718	TFEb.expon_r2_peak_714	7.74057	8.49704
gi|15896971|ref|NC_002754.1|	1083397	1083398	TFEb.expon.peak616	TFEb.expon_r1_peak_719	TFEb.expon_r2_peak_715	4.54345	4.67307
gi|15896971|ref|NC_002754.1|	1087172	1087173	TFEb.expon.peak617	TFEb.expon_r1_peak_720a	TFEb.expon_r2_peak_716a	9.30572	8.75422
gi|15896971|ref|NC_002754.1|	1087410	1087411	TFEb.expon.peak618	TFEb.expon_r1_peak_720b	TFEb.expon_r2_peak_716b	3.12516	3.29855
gi|15896971|ref|NC_002754.1|	1087929	1087930	TFEb.expon.peak619	TFEb.expon_r1_peak_721	TFEb.expon_r2_peak_717	2.57036	2.60439
gi|15896971|ref|NC_002754.1|	1090818	1090819	TFEb.expon.peak620	TFEb.expon_r1_peak_723	TFEb.expon_r2_peak_718	2.60458	2.73924
gi|15896971|ref|NC_002754.1|	1096408	1096409	TFEb.expon.peak621	TFEb.expon_r1_peak_725	TFEb.expon_r2_peak_720	4.89855	4.07025
gi|15896971|ref|NC_002754.1|	1100641	1100642	TFEb.expon.peak622	TFEb.expon_r1_peak_728b	TFEb.expon_r2_peak_722b	2.32624	2.30879
gi|15896971|ref|NC_002754.1|	1109692	1109693	TFEb.expon.peak623	TFEb.expon_r1_peak_729	TFEb.expon_r2_peak_723	2.68846	2.54352
gi|15896971|ref|NC_002754.1|	1110497	1110498	TFEb.expon.peak624	TFEb.expon_r1_peak_730	TFEb.expon_r2_peak_724	2.66571	2.51023
gi|15896971|ref|NC_002754.1|	1112520	1112521	TFEb.expon.peak625	TFEb.expon_r1_peak_731	TFEb.expon_r2_peak_725	2.94858	2.61222
gi|15896971|ref|NC_002754.1|	1116030	1116031	TFEb.expon.peak626	TFEb.expon_r1_peak_733	TFEb.expon_r2_peak_727	2.70741	2.6606
gi|15896971|ref|NC_002754.1|	1116625	1116626	TFEb.expon.peak627	TFEb.expon_r1_peak_734	TFEb.expon_r2_peak_728	3.82354	3.40845
gi|15896971|ref|NC_002754.1|	1118643	1118644	TFEb.expon.peak628	TFEb.expon_r1_peak_735	TFEb.expon_r2_peak_729	2.98264	3.15099
gi|15896971|ref|NC_002754.1|	1121783	1121784	TFEb.expon.peak629	TFEb.expon_r1_peak_736	TFEb.expon_r2_peak_731	2.51612	2.89186
gi|15896971|ref|NC_002754.1|	1123620	1123621	TFEb.expon.peak630	TFEb.expon_r1_peak_737	TFEb.expon_r2_peak_732	6.29944	6.64297
gi|15896971|ref|NC_002754.1|	1132497	1132498	TFEb.expon.peak631	TFEb.expon_r1_peak_738	TFEb.expon_r2_peak_733	2.93793	3.10327
gi|15896971|ref|NC_002754.1|	1134764	1134765	TFEb.expon.peak632	TFEb.expon_r1_peak_741	TFEb.expon_r2_peak_735	2.16645	2.29974
gi|15896971|ref|NC_002754.1|	1135780	1135781	TFEb.expon.peak633	TFEb.expon_r1_peak_742	TFEb.expon_r2_peak_737	9.01239	9.39938
gi|15896971|ref|NC_002754.1|	1136333	1136334	TFEb.expon.peak634	TFEb.expon_r1_peak_743	TFEb.expon_r2_peak_738	3.13196	2.86655
gi|15896971|ref|NC_002754.1|	1136934	1136935	TFEb.expon.peak635	TFEb.expon_r1_peak_744	TFEb.expon_r2_peak_739	2.14831	2.3416
gi|15896971|ref|NC_002754.1|	1138006	1138007	TFEb.expon.peak636	TFEb.expon_r1_peak_745	TFEb.expon_r2_peak_740	2.45144	3.02758
gi|15896971|ref|NC_002754.1|	1151973	1151974	TFEb.expon.peak637	TFEb.expon_r1_peak_748	TFEb.expon_r2_peak_743	2.70147	3.00159
gi|15896971|ref|NC_002754.1|	1152751	1152752	TFEb.expon.peak638	TFEb.expon_r1_peak_749	TFEb.expon_r2_peak_744	2.62706	2.87826
gi|15896971|ref|NC_002754.1|	1160707	1160708	TFEb.expon.peak639	TFEb.expon_r1_peak_750a	TFEb.expon_r2_peak_747a	4.67972	4.15605
gi|15896971|ref|NC_002754.1|	1161022	1161023	TFEb.expon.peak640	TFEb.expon_r1_peak_750b	TFEb.expon_r2_peak_747b	1.45999	1.4766
gi|15896971|ref|NC_002754.1|	1161828	1161829	TFEb.expon.peak641	TFEb.expon_r1_peak_751	TFEb.expon_r2_peak_748	3.18055	3.44983
gi|15896971|ref|NC_002754.1|	1168310	1168311	TFEb.expon.peak642	TFEb.expon_r1_peak_753	TFEb.expon_r2_peak_749	3.0201	2.82278
gi|15896971|ref|NC_002754.1|	1175802	1175803	TFEb.expon.peak643	TFEb.expon_r1_peak_754	TFEb.expon_r2_peak_751	3.16327	3.65225
gi|15896971|ref|NC_002754.1|	1176797	1176798	TFEb.expon.peak644	TFEb.expon_r1_peak_755	TFEb.expon_r2_peak_752	4.78575	4.38414
gi|15896971|ref|NC_002754.1|	1191943	1191944	TFEb.expon.peak645	TFEb.expon_r1_peak_758	TFEb.expon_r2_peak_755	2.38935	2.29833
gi|15896971|ref|NC_002754.1|	1193078	1193079	TFEb.expon.peak646	TFEb.expon_r1_peak_759	TFEb.expon_r2_peak_756	9.32974	9.70533
gi|15896971|ref|NC_002754.1|	1194907	1194908	TFEb.expon.peak647	TFEb.expon_r1_peak_760	TFEb.expon_r2_peak_757	5.94331	6.27203
gi|15896971|ref|NC_002754.1|	1198047	1198048	TFEb.expon.peak648	TFEb.expon_r1_peak_761a	TFEb.expon_r2_peak_759	6.42277	5.61079
gi|15896971|ref|NC_002754.1|	1200726	1200727	TFEb.expon.peak649	TFEb.expon_r1_peak_762	TFEb.expon_r2_peak_760	4.28815	4.64473
gi|15896971|ref|NC_002754.1|	1206672	1206673	TFEb.expon.peak650	TFEb.expon_r1_peak_763	TFEb.expon_r2_peak_761	5.00714	6.28495
gi|15896971|ref|NC_002754.1|	1208866	1208867	TFEb.expon.peak651	TFEb.expon_r1_peak_764	TFEb.expon_r2_peak_762	2.61981	2.63037
gi|15896971|ref|NC_002754.1|	1210172	1210173	TFEb.expon.peak652	TFEb.expon_r1_peak_765	TFEb.expon_r2_peak_763	5.02737	5.31492
gi|15896971|ref|NC_002754.1|	1210578	1210579	TFEb.expon.peak653	TFEb.expon_r1_peak_766a	TFEb.expon_r2_peak_764a	2.85162	2.76963
gi|15896971|ref|NC_002754.1|	1210808	1210809	TFEb.expon.peak654	TFEb.expon_r1_peak_766b	TFEb.expon_r2_peak_764b	1.69246	1.69574
gi|15896971|ref|NC_002754.1|	1212539	1212540	TFEb.expon.peak655	TFEb.expon_r1_peak_767	TFEb.expon_r2_peak_765	2.77008	3.06285
gi|15896971|ref|NC_002754.1|	1215188	1215189	TFEb.expon.peak656	TFEb.expon_r1_peak_768	TFEb.expon_r2_peak_766	2.56618	3.13638
gi|15896971|ref|NC_002754.1|	1218196	1218197	TFEb.expon.peak657	TFEb.expon_r1_peak_769	TFEb.expon_r2_peak_767	2.43483	2.5052
gi|15896971|ref|NC_002754.1|	1225952	1225953	TFEb.expon.peak658	TFEb.expon_r1_peak_772	TFEb.expon_r2_peak_771	3.52711	3.34175
gi|15896971|ref|NC_002754.1|	1229629	1229630	TFEb.expon.peak659	TFEb.expon_r1_peak_773a	TFEb.expon_r2_peak_773	3.43408	3.05954
gi|15896971|ref|NC_002754.1|	1232904	1232905	TFEb.expon.peak660	TFEb.expon_r1_peak_775	TFEb.expon_r2_peak_775	3.36702	3.59783
gi|15896971|ref|NC_002754.1|	1233452	1233453	TFEb.expon.peak661	TFEb.expon_r1_peak_776	TFEb.expon_r2_peak_776	7.88262	6.99859
gi|15896971|ref|NC_002754.1|	1245351	1245352	TFEb.expon.peak662	TFEb.expon_r1_peak_777	TFEb.expon_r2_peak_777	2.45224	2.37235
gi|15896971|ref|NC_002754.1|	1246611	1246612	TFEb.expon.peak663	TFEb.expon_r1_peak_778	TFEb.expon_r2_peak_778	8.42779	9.47746
gi|15896971|ref|NC_002754.1|	1249395	1249396	TFEb.expon.peak664	TFEb.expon_r1_peak_779	TFEb.expon_r2_peak_779	3.69655	3.65542
gi|15896971|ref|NC_002754.1|	1252128	1252129	TFEb.expon.peak665	TFEb.expon_r1_peak_780	TFEb.expon_r2_peak_780	3.41003	3.94249
gi|15896971|ref|NC_002754.1|	1260465	1260466	TFEb.expon.peak666	TFEb.expon_r1_peak_781	TFEb.expon_r2_peak_781	5.54679	4.76736
gi|15896971|ref|NC_002754.1|	1270017	1270018	TFEb.expon.peak667	TFEb.expon_r1_peak_782	TFEb.expon_r2_peak_782	3.13863	3.5257
gi|15896971|ref|NC_002754.1|	1274847	1274848	TFEb.expon.peak668	TFEb.expon_r1_peak_784	TFEb.expon_r2_peak_784	3.67975	3.83005
gi|15896971|ref|NC_002754.1|	1275664	1275665	TFEb.expon.peak669	TFEb.expon_r1_peak_785	TFEb.expon_r2_peak_785	13.60171	14.15636
gi|15896971|ref|NC_002754.1|	1277917	1277918	TFEb.expon.peak670	TFEb.expon_r1_peak_786	TFEb.expon_r2_peak_788	15.38986	14.82589
gi|15896971|ref|NC_002754.1|	1285659	1285660	TFEb.expon.peak671	TFEb.expon_r1_peak_787	TFEb.expon_r2_peak_789	5.02543	5.7177
gi|15896971|ref|NC_002754.1|	1288235	1288236	TFEb.expon.peak672	TFEb.expon_r1_peak_789	TFEb.expon_r2_peak_791	2.71164	2.46231
gi|15896971|ref|NC_002754.1|	1291731	1291732	TFEb.expon.peak673	TFEb.expon_r1_peak_790	TFEb.expon_r2_peak_792	5.56886	6.49528
gi|15896971|ref|NC_002754.1|	1295962	1295963	TFEb.expon.peak674	TFEb.expon_r1_peak_791	TFEb.expon_r2_peak_793	2.76608	2.60266
gi|15896971|ref|NC_002754.1|	1299140	1299141	TFEb.expon.peak675	TFEb.expon_r1_peak_792	TFEb.expon_r2_peak_794	11.75216	10.53112
gi|15896971|ref|NC_002754.1|	1299448	1299449	TFEb.expon.peak676	TFEb.expon_r1_peak_793	TFEb.expon_r2_peak_795	4.47182	4.72138
gi|15896971|ref|NC_002754.1|	1305673	1305674	TFEb.expon.peak677	TFEb.expon_r1_peak_795	TFEb.expon_r2_peak_798	21.35294	20.38776
gi|15896971|ref|NC_002754.1|	1311176	1311177	TFEb.expon.peak678	TFEb.expon_r1_peak_796	TFEb.expon_r2_peak_799	5.95759	5.17383
gi|15896971|ref|NC_002754.1|	1313120	1313121	TFEb.expon.peak679	TFEb.expon_r1_peak_798	TFEb.expon_r2_peak_800	2.77666	3.17642
gi|15896971|ref|NC_002754.1|	1314454	1314455	TFEb.expon.peak680	TFEb.expon_r1_peak_799	TFEb.expon_r2_peak_801	3.79055	3.08116
gi|15896971|ref|NC_002754.1|	1318040	1318041	TFEb.expon.peak681	TFEb.expon_r1_peak_800	TFEb.expon_r2_peak_802	6.48855	5.77213
gi|15896971|ref|NC_002754.1|	1318855	1318856	TFEb.expon.peak682	TFEb.expon_r1_peak_801	TFEb.expon_r2_peak_803	4.84429	4.36881
gi|15896971|ref|NC_002754.1|	1320711	1320712	TFEb.expon.peak683	TFEb.expon_r1_peak_802	TFEb.expon_r2_peak_805	2.19665	2.40668
gi|15896971|ref|NC_002754.1|	1325185	1325186	TFEb.expon.peak684	TFEb.expon_r1_peak_804	TFEb.expon_r2_peak_807	3.31162	3.38774
gi|15896971|ref|NC_002754.1|	1330369	1330370	TFEb.expon.peak685	TFEb.expon_r1_peak_806	TFEb.expon_r2_peak_809	4.07823	4.43012
gi|15896971|ref|NC_002754.1|	1331027	1331028	TFEb.expon.peak686	TFEb.expon_r1_peak_807	TFEb.expon_r2_peak_810	5.4789	5.67178
gi|15896971|ref|NC_002754.1|	1331929	1331930	TFEb.expon.peak687	TFEb.expon_r1_peak_808	TFEb.expon_r2_peak_811	4.57883	5.34763
gi|15896971|ref|NC_002754.1|	1332594	1332595	TFEb.expon.peak688	TFEb.expon_r1_peak_809	TFEb.expon_r2_peak_812	2.88065	2.97575
gi|15896971|ref|NC_002754.1|	1343389	1343390	TFEb.expon.peak689	TFEb.expon_r1_peak_812	TFEb.expon_r2_peak_815	10.80087	10.34717
gi|15896971|ref|NC_002754.1|	1344594	1344595	TFEb.expon.peak690	TFEb.expon_r1_peak_813	TFEb.expon_r2_peak_816	3.57309	3.45838
gi|15896971|ref|NC_002754.1|	1346367	1346368	TFEb.expon.peak691	TFEb.expon_r1_peak_814a	TFEb.expon_r2_peak_817a	11.60445	11.44477
gi|15896971|ref|NC_002754.1|	1347394	1347395	TFEb.expon.peak692	TFEb.expon_r1_peak_815	TFEb.expon_r2_peak_818	3.4366	3.679
gi|15896971|ref|NC_002754.1|	1348795	1348796	TFEb.expon.peak693	TFEb.expon_r1_peak_816	TFEb.expon_r2_peak_819a	2.14499	2.34586
gi|15896971|ref|NC_002754.1|	1349338	1349339	TFEb.expon.peak694	TFEb.expon_r1_peak_817	TFEb.expon_r2_peak_820	9.7924	11.42846
gi|15896971|ref|NC_002754.1|	1350717	1350718	TFEb.expon.peak695	TFEb.expon_r1_peak_818	TFEb.expon_r2_peak_821	4.83442	4.8537
gi|15896971|ref|NC_002754.1|	1354588	1354589	TFEb.expon.peak696	TFEb.expon_r1_peak_819a	TFEb.expon_r2_peak_822a	4.14256	5.2884
gi|15896971|ref|NC_002754.1|	1354890	1354891	TFEb.expon.peak697	TFEb.expon_r1_peak_819b	TFEb.expon_r2_peak_822b	9.11496	9.28903
gi|15896971|ref|NC_002754.1|	1355918	1355919	TFEb.expon.peak698	TFEb.expon_r1_peak_820	TFEb.expon_r2_peak_823	2.67572	2.92955
gi|15896971|ref|NC_002754.1|	1356804	1356805	TFEb.expon.peak699	TFEb.expon_r1_peak_821	TFEb.expon_r2_peak_824	3.98407	3.64205
gi|15896971|ref|NC_002754.1|	1357455	1357456	TFEb.expon.peak700	TFEb.expon_r1_peak_822	TFEb.expon_r2_peak_825	4.25544	4.21552
gi|15896971|ref|NC_002754.1|	1357949	1357950	TFEb.expon.peak701	TFEb.expon_r1_peak_823	TFEb.expon_r2_peak_826	2.50324	2.91254
gi|15896971|ref|NC_002754.1|	1361196	1361197	TFEb.expon.peak702	TFEb.expon_r1_peak_824	TFEb.expon_r2_peak_827	9.22702	10.19307
gi|15896971|ref|NC_002754.1|	1361633	1361634	TFEb.expon.peak703	TFEb.expon_r1_peak_825	TFEb.expon_r2_peak_828	5.23945	5.13526
gi|15896971|ref|NC_002754.1|	1362672	1362673	TFEb.expon.peak704	TFEb.expon_r1_peak_826	TFEb.expon_r2_peak_829	4.55159	3.84762
